bloque,ts,variable,valor
B12_DERE,2026-08-31 07:40:00,voltaje_promedio,121.77016666666664
B12_DERE,2026-08-31 07:50:00,voltaje_promedio,121.5855
B12_DERE,2026-08-31 08:00:00,voltaje_promedio,121.26859649122808
B12_DERE,2026-08-31 08:10:00,voltaje_promedio,120.817
B12_DERE,2026-08-31 08:20:00,voltaje_promedio,121.11983333333332
B12_DERE,2026-08-31 08:30:00,voltaje_promedio,121.84666666666666
B12_DERE,2026-08-31 08:40:00,voltaje_promedio,121.6605
B12_DERE,2026-08-31 08:50:00,voltaje_promedio,121.62966666666668
B12_DERE,2026-08-31 09:00:00,voltaje_promedio,121.72315789473684
B12_DERE,2026-08-31 09:10:00,voltaje_promedio,121.74566666666666
B12_DERE,2026-08-31 09:20:00,voltaje_promedio,121.58433333333332
B12_DERE,2026-08-31 09:30:00,voltaje_promedio,121.4940350877193
B12_DERE,2026-08-31 09:40:00,voltaje_promedio,121.46033333333332
B12_DERE,2026-08-31 09:50:00,voltaje_promedio,121.19566666666668
B12_DERE,2026-08-31 10:00:00,voltaje_promedio,120.80859649122806
B12_DERE,2026-08-31 10:10:00,voltaje_promedio,120.55783333333332
B12_DERE,2026-08-31 10:20:00,voltaje_promedio,121.23583333333332
B12_DERE,2026-08-31 10:30:00,voltaje_promedio,121.5380701754386
B12_DERE,2026-08-31 10:40:00,voltaje_promedio,121.42033333333332
B12_DERE,2026-08-31 10:50:00,voltaje_promedio,121.27366666666668
B12_DERE,2026-08-31 11:00:00,voltaje_promedio,121.0640350877193
B12_DERE,2026-08-31 11:10:00,voltaje_promedio,121.6225
B12_DERE,2026-08-31 11:20:00,voltaje_promedio,123.14866666666668
B12_DERE,2026-08-31 11:30:00,voltaje_promedio,123.19438596491229
B12_DERE,2026-08-31 11:40:00,voltaje_promedio,123.2165
B12_DERE,2026-08-31 11:50:00,voltaje_promedio,123.24966666666668
B12_DERE,2026-08-31 12:00:00,voltaje_promedio,123.21947368421051
B12_DERE,2026-08-31 12:10:00,voltaje_promedio,123.11283333333331
B12_DERE,2026-08-31 12:20:00,voltaje_promedio,123.089
B12_DERE,2026-08-31 12:30:00,voltaje_promedio,123.12596491228072
B12_DERE,2026-08-31 12:40:00,voltaje_promedio,123.26283333333332
B12_DERE,2026-08-31 12:50:00,voltaje_promedio,123.20833333333331
B12_DERE,2026-08-31 13:00:00,voltaje_promedio,123.17578947368422
B12_DERE,2026-08-31 13:10:00,voltaje_promedio,123.26016666666666
B12_DERE,2026-08-31 13:20:00,voltaje_promedio,123.24283333333332
B12_DERE,2026-08-31 13:30:00,voltaje_promedio,122.45280701754386
B12_DERE,2026-08-31 13:40:00,voltaje_promedio,121.8955
B12_DERE,2026-08-31 13:50:00,voltaje_promedio,121.93866666666668
B12_DERE,2026-08-31 14:00:00,voltaje_promedio,121.8542105263158
B12_DERE,2026-08-31 14:10:00,voltaje_promedio,121.68666666666664
B12_DERE,2026-08-31 14:20:00,voltaje_promedio,121.58333333333331
B12_DERE,2026-08-31 14:30:00,voltaje_promedio,121.674
B15_BIBL,2026-08-29 14:30:00,voltaje_promedio,124.24116666666666
B15_BIBL,2026-08-29 14:40:00,voltaje_promedio,123.9795
B15_BIBL,2026-08-29 14:50:00,voltaje_promedio,124.05684210526316
B15_BIBL,2026-08-29 15:00:00,voltaje_promedio,124.2415
B15_BIBL,2026-08-29 15:10:00,voltaje_promedio,124.45894736842104
B15_BIBL,2026-08-29 15:20:00,voltaje_promedio,124.4845
B15_BIBL,2026-08-29 15:30:00,voltaje_promedio,124.60983333333334
B15_BIBL,2026-08-29 15:40:00,voltaje_promedio,124.63929824561404
B15_BIBL,2026-08-29 15:50:00,voltaje_promedio,124.64983333333336
B15_BIBL,2026-08-29 16:00:00,voltaje_promedio,124.21666666666668
B15_BIBL,2026-08-29 16:10:00,voltaje_promedio,123.31421052631578
B15_BIBL,2026-08-29 16:20:00,voltaje_promedio,123.3475
B15_BIBL,2026-08-29 16:30:00,voltaje_promedio,123.41933333333334
B15_BIBL,2026-08-29 16:40:00,voltaje_promedio,123.46280701754388
B15_BIBL,2026-08-29 16:50:00,voltaje_promedio,123.51483333333331
B15_BIBL,2026-08-29 17:00:00,voltaje_promedio,123.65983333333334
B15_BIBL,2026-08-29 17:10:00,voltaje_promedio,123.68701754385964
B15_BIBL,2026-08-29 17:20:00,voltaje_promedio,123.70283333333334
B15_BIBL,2026-08-29 17:30:00,voltaje_promedio,123.79087719298244
B15_BIBL,2026-08-29 17:40:00,voltaje_promedio,123.85483333333336
B15_BIBL,2026-08-29 17:50:00,voltaje_promedio,123.50883333333334
B15_BIBL,2026-08-29 18:00:00,voltaje_promedio,123.42719298245616
B15_BIBL,2026-08-29 18:10:00,voltaje_promedio,123.4115
B15_BIBL,2026-08-29 18:20:00,voltaje_promedio,123.45066666666666
B15_BIBL,2026-08-29 18:30:00,voltaje_promedio,123.25175438596492
B15_BIBL,2026-08-29 18:40:00,voltaje_promedio,123.30766666666666
B15_BIBL,2026-08-29 18:50:00,voltaje_promedio,123.34383333333332
B15_BIBL,2026-08-29 19:00:00,voltaje_promedio,123.40912280701755
B15_BIBL,2026-08-29 19:10:00,voltaje_promedio,123.43866666666663
B15_BIBL,2026-08-29 19:20:00,voltaje_promedio,123.54366666666668
B15_BIBL,2026-08-29 19:30:00,voltaje_promedio,123.65035087719298
B15_BIBL,2026-08-29 19:40:00,voltaje_promedio,123.80666666666666
B15_BIBL,2026-08-29 19:50:00,voltaje_promedio,123.8757894736842
B15_BIBL,2026-08-29 20:00:00,voltaje_promedio,124.00183333333334
B15_BIBL,2026-08-29 20:10:00,voltaje_promedio,124.07566666666666
B15_BIBL,2026-08-29 20:20:00,voltaje_promedio,124.2278947368421
B15_BIBL,2026-08-29 20:30:00,voltaje_promedio,124.32716666666666
B15_BIBL,2026-08-29 20:40:00,voltaje_promedio,124.5785
B15_BIBL,2026-08-29 20:50:00,voltaje_promedio,124.5622807017544
B15_BIBL,2026-08-29 21:00:00,voltaje_promedio,123.51433333333334
B15_BIBL,2026-08-29 21:10:00,voltaje_promedio,123.68016666666668
B15_BIBL,2026-08-29 21:20:00,voltaje_promedio,123.80929824561404
B15_BIBL,2026-08-29 21:30:00,voltaje_promedio,123.87083333333332
B15_BIBL,2026-08-29 21:40:00,voltaje_promedio,123.93833333333332
B15_BIBL,2026-08-29 21:50:00,voltaje_promedio,123.92859649122808
B15_BIBL,2026-08-29 22:00:00,voltaje_promedio,124.26133333333333
B15_BIBL,2026-08-29 22:10:00,voltaje_promedio,124.424
B15_BIBL,2026-08-29 22:20:00,voltaje_promedio,124.62
B15_BIBL,2026-08-29 22:30:00,voltaje_promedio,124.693
B15_BIBL,2026-08-29 22:40:00,voltaje_promedio,124.79516666666666
B15_BIBL,2026-08-29 22:50:00,voltaje_promedio,124.8878947368421
B15_BIBL,2026-08-29 23:00:00,voltaje_promedio,124.254
B15_BIBL,2026-08-29 23:10:00,voltaje_promedio,123.51631578947368
B15_BIBL,2026-08-29 23:20:00,voltaje_promedio,123.5925
B15_BIBL,2026-08-29 23:30:00,voltaje_promedio,123.68233333333332
B15_BIBL,2026-08-29 23:40:00,voltaje_promedio,123.75955555555556
B15_BIBL,2026-08-29 23:50:00,voltaje_promedio,123.77833333333332
B15_BIBL,2026-08-30 00:00:00,voltaje_promedio,123.7295
B15_BIBL,2026-08-30 00:10:00,voltaje_promedio,123.85929824561404
B15_BIBL,2026-08-30 00:20:00,voltaje_promedio,123.83216666666668
B15_BIBL,2026-08-30 00:30:00,voltaje_promedio,123.90216666666667
B15_BIBL,2026-08-30 00:40:00,voltaje_promedio,123.9521052631579
B15_BIBL,2026-08-30 00:50:00,voltaje_promedio,123.97783333333332
B15_BIBL,2026-08-30 01:00:00,voltaje_promedio,124.02983333333334
B15_BIBL,2026-08-30 01:10:00,voltaje_promedio,124.07684210526315
B15_BIBL,2026-08-30 01:20:00,voltaje_promedio,124.11016666666669
B15_BIBL,2026-08-30 01:30:00,voltaje_promedio,124.1315
B15_BIBL,2026-08-30 01:40:00,voltaje_promedio,124.25491228070176
B15_BIBL,2026-08-30 01:50:00,voltaje_promedio,124.43666666666668
B15_BIBL,2026-08-30 02:00:00,voltaje_promedio,124.49733333333332
B15_BIBL,2026-08-30 02:10:00,voltaje_promedio,124.39649122807018
B15_BIBL,2026-08-30 02:20:00,voltaje_promedio,124.50633333333332
B15_BIBL,2026-08-30 02:30:00,voltaje_promedio,124.51533333333334
B15_BIBL,2026-08-30 02:40:00,voltaje_promedio,124.55
B15_BIBL,2026-08-30 02:50:00,voltaje_promedio,124.65116666666668
B15_BIBL,2026-08-30 03:00:00,voltaje_promedio,124.63183333333332
B15_BIBL,2026-08-30 03:10:00,voltaje_promedio,124.5840350877193
B15_BIBL,2026-08-30 03:20:00,voltaje_promedio,124.6185
B15_BIBL,2026-08-30 03:30:00,voltaje_promedio,124.63350877192984
B15_BIBL,2026-08-30 03:40:00,voltaje_promedio,124.75116666666668
B15_BIBL,2026-08-30 03:50:00,voltaje_promedio,124.75566666666666
B15_BIBL,2026-08-30 04:00:00,voltaje_promedio,124.8080701754386
B15_BIBL,2026-08-30 04:10:00,voltaje_promedio,124.85016666666664
B15_BIBL,2026-08-30 04:20:00,voltaje_promedio,124.87066666666666
B15_BIBL,2026-08-30 04:30:00,voltaje_promedio,124.83122807017544
B15_BIBL,2026-08-30 04:40:00,voltaje_promedio,124.7855
B15_BIBL,2026-08-30 04:50:00,voltaje_promedio,124.85666666666664
B15_BIBL,2026-08-30 05:00:00,voltaje_promedio,124.85350877192982
B15_BIBL,2026-08-30 05:10:00,voltaje_promedio,124.89833333333334
B15_BIBL,2026-08-30 05:20:00,voltaje_promedio,124.95133333333334
B15_BIBL,2026-08-30 05:30:00,voltaje_promedio,124.77368421052633
B15_BIBL,2026-08-30 05:40:00,voltaje_promedio,124.73633333333336
B15_BIBL,2026-08-30 05:50:00,voltaje_promedio,124.76333333333336
B15_BIBL,2026-08-30 06:00:00,voltaje_promedio,124.80052631578948
B15_BIBL,2026-08-30 06:10:00,voltaje_promedio,124.73466666666666
B15_BIBL,2026-08-30 06:20:00,voltaje_promedio,124.67280701754386
B15_BIBL,2026-08-30 06:30:00,voltaje_promedio,124.65683333333334
B15_BIBL,2026-08-30 06:40:00,voltaje_promedio,124.63483333333332
B15_BIBL,2026-08-30 06:50:00,voltaje_promedio,124.5115789473684
B15_BIBL,2026-08-30 07:00:00,voltaje_promedio,124.474
B15_BIBL,2026-08-30 07:10:00,voltaje_promedio,124.469
B15_BIBL,2026-08-30 07:20:00,voltaje_promedio,124.32333333333334
B15_BIBL,2026-08-30 07:30:00,voltaje_promedio,124.2855
B15_BIBL,2026-08-30 07:40:00,voltaje_promedio,124.18699999999998
B15_BIBL,2026-08-30 07:50:00,voltaje_promedio,124.03263157894736
B15_BIBL,2026-08-30 08:00:00,voltaje_promedio,123.96766666666667
B15_BIBL,2026-08-30 08:10:00,voltaje_promedio,124.31433333333334
B15_BIBL,2026-08-30 08:20:00,voltaje_promedio,124.24140350877192
B15_BIBL,2026-08-30 08:30:00,voltaje_promedio,122.72516666666664
B15_BIBL,2026-08-30 08:40:00,voltaje_promedio,122.38616666666668
B15_BIBL,2026-08-30 08:50:00,voltaje_promedio,122.20649122807016
B15_BIBL,2026-08-30 09:00:00,voltaje_promedio,122.09416666666668
B15_BIBL,2026-08-30 09:10:00,voltaje_promedio,123.17183333333332
B15_BIBL,2026-08-30 09:20:00,voltaje_promedio,123.29140350877192
B15_BIBL,2026-08-30 09:30:00,voltaje_promedio,123.054
B15_BIBL,2026-08-30 09:40:00,voltaje_promedio,123.01701754385964
B15_BIBL,2026-08-30 09:50:00,voltaje_promedio,122.90066666666668
B15_BIBL,2026-08-30 10:00:00,voltaje_promedio,122.767
B15_BIBL,2026-08-30 10:10:00,voltaje_promedio,122.61649122807016
B15_BIBL,2026-08-30 10:20:00,voltaje_promedio,122.50083333333332
B15_BIBL,2026-08-30 10:30:00,voltaje_promedio,122.32183333333332
B15_BIBL,2026-08-30 10:40:00,voltaje_promedio,122.15877192982455
B15_BIBL,2026-08-30 10:50:00,voltaje_promedio,122.20316666666668
B15_BIBL,2026-08-30 11:00:00,voltaje_promedio,122.25633333333332
B15_BIBL,2026-08-30 11:10:00,voltaje_promedio,122.12385964912282
B15_BIBL,2026-08-30 11:20:00,voltaje_promedio,122.019
B15_BIBL,2026-08-30 11:30:00,voltaje_promedio,121.98
B15_BIBL,2026-08-30 11:40:00,voltaje_promedio,123.16719298245614
B15_BIBL,2026-08-30 11:50:00,voltaje_promedio,123.29210526315792
B15_BIBL,2026-08-30 12:00:00,voltaje_promedio,123.24416666666666
B15_BIBL,2026-08-30 12:10:00,voltaje_promedio,123.17438596491228
B15_BIBL,2026-08-30 12:20:00,voltaje_promedio,123.12616666666663
B15_BIBL,2026-08-30 12:30:00,voltaje_promedio,123.06736842105263
B15_BIBL,2026-08-30 12:40:00,voltaje_promedio,122.98283333333332
B15_BIBL,2026-08-30 12:50:00,voltaje_promedio,123.0725
B15_BIBL,2026-08-30 13:00:00,voltaje_promedio,123.17649122807018
B15_BIBL,2026-08-30 13:10:00,voltaje_promedio,123.20149999999998
B15_BIBL,2026-08-30 13:20:00,voltaje_promedio,123.2175
B15_BIBL,2026-08-30 13:30:00,voltaje_promedio,123.30666666666669
B15_BIBL,2026-08-30 13:40:00,voltaje_promedio,123.263
B15_BIBL,2026-08-30 13:50:00,voltaje_promedio,123.26983333333332
B15_BIBL,2026-08-30 14:00:00,voltaje_promedio,123.36543859649124
B15_BIBL,2026-08-30 14:10:00,voltaje_promedio,123.29
B15_BIBL,2026-08-30 14:20:00,voltaje_promedio,123.27416666666666
B15_BIBL,2026-08-30 14:30:00,voltaje_promedio,123.21421052631575
B15_BIBL,2026-08-30 14:40:00,voltaje_promedio,123.25583333333334
B15_BIBL,2026-08-30 14:50:00,voltaje_promedio,123.2538596491228
B15_BIBL,2026-08-30 15:00:00,voltaje_promedio,123.25
B15_BIBL,2026-08-30 15:10:00,voltaje_promedio,123.30283333333333
B15_BIBL,2026-08-30 15:20:00,voltaje_promedio,123.3201754385965
B15_BIBL,2026-08-30 15:30:00,voltaje_promedio,123.32983333333334
B15_BIBL,2026-08-30 15:40:00,voltaje_promedio,123.37449999999998
B15_BIBL,2026-08-30 15:50:00,voltaje_promedio,123.2857894736842
B15_BIBL,2026-08-30 16:00:00,voltaje_promedio,123.2355
B15_BIBL,2026-08-30 16:10:00,voltaje_promedio,123.196
B15_BIBL,2026-08-30 16:20:00,voltaje_promedio,123.21456140350878
B15_BIBL,2026-08-30 16:30:00,voltaje_promedio,123.13366666666666
B15_BIBL,2026-08-30 16:40:00,voltaje_promedio,123.05416666666667
B15_BIBL,2026-08-30 16:50:00,voltaje_promedio,123.1059649122807
B15_BIBL,2026-08-30 17:00:00,voltaje_promedio,123.13416666666669
B15_BIBL,2026-08-30 17:10:00,voltaje_promedio,123.17633333333332
B15_BIBL,2026-08-30 17:20:00,voltaje_promedio,123.16964912280702
B15_BIBL,2026-08-30 17:30:00,voltaje_promedio,123.22566666666668
B15_BIBL,2026-08-30 17:40:00,voltaje_promedio,123.16483333333332
B15_BIBL,2026-08-30 17:50:00,voltaje_promedio,123.28122807017544
B15_BIBL,2026-08-30 18:00:00,voltaje_promedio,123.27116666666666
B15_BIBL,2026-08-30 18:10:00,voltaje_promedio,123.10766666666666
B15_BIBL,2026-08-30 18:20:00,voltaje_promedio,123.03175438596492
B15_BIBL,2026-08-30 18:30:00,voltaje_promedio,122.92266666666669
B15_BIBL,2026-08-30 18:40:00,voltaje_promedio,122.95333333333332
B15_BIBL,2026-08-30 18:50:00,voltaje_promedio,122.96596491228073
B15_BIBL,2026-08-30 19:00:00,voltaje_promedio,122.97383333333332
B15_BIBL,2026-08-30 19:10:00,voltaje_promedio,124.2435
B15_BIBL,2026-08-30 19:20:00,voltaje_promedio,124.6
B15_BIBL,2026-08-30 19:30:00,voltaje_promedio,124.72483333333332
B15_BIBL,2026-08-30 19:40:00,voltaje_promedio,124.79533333333332
B15_BIBL,2026-08-30 19:50:00,voltaje_promedio,124.59842105263158
B15_BIBL,2026-08-30 20:00:00,voltaje_promedio,123.49733333333332
B15_BIBL,2026-08-30 20:10:00,voltaje_promedio,123.53766666666668
B15_BIBL,2026-08-30 20:20:00,voltaje_promedio,123.60087719298244
B15_BIBL,2026-08-30 20:30:00,voltaje_promedio,123.63833333333336
B15_BIBL,2026-08-30 20:40:00,voltaje_promedio,123.6895
B15_BIBL,2026-08-30 20:50:00,voltaje_promedio,123.99157894736842
B15_BIBL,2026-08-30 21:00:00,voltaje_promedio,124.137
B15_BIBL,2026-08-30 21:10:00,voltaje_promedio,124.30983333333332
B15_BIBL,2026-08-30 21:20:00,voltaje_promedio,124.36631578947367
B15_BIBL,2026-08-30 21:30:00,voltaje_promedio,124.3845
B15_BIBL,2026-08-30 21:40:00,voltaje_promedio,124.46783333333332
B15_BIBL,2026-08-30 21:50:00,voltaje_promedio,124.54543859649122
B15_BIBL,2026-08-30 22:00:00,voltaje_promedio,124.69633333333334
B15_BIBL,2026-08-30 22:10:00,voltaje_promedio,124.68816666666666
B15_BIBL,2026-08-30 22:20:00,voltaje_promedio,124.7322807017544
B15_BIBL,2026-08-30 22:30:00,voltaje_promedio,124.76766666666668
B15_BIBL,2026-08-30 22:40:00,voltaje_promedio,124.79416666666664
B15_BIBL,2026-08-30 22:50:00,voltaje_promedio,124.18228070175438
B15_BIBL,2026-08-30 23:00:00,voltaje_promedio,123.51133333333333
B15_BIBL,2026-08-30 23:10:00,voltaje_promedio,123.61816666666668
B15_BIBL,2026-08-30 23:20:00,voltaje_promedio,123.71508771929824
B15_BIBL,2026-08-30 23:30:00,voltaje_promedio,123.9
B15_BIBL,2026-08-30 23:40:00,voltaje_promedio,124.04688888888889
B15_BIBL,2026-08-30 23:50:00,voltaje_promedio,124.04814814814816
B15_BIBL,2026-08-31 00:00:00,voltaje_promedio,124.02649999999998
B15_BIBL,2026-08-31 00:10:00,voltaje_promedio,124.10266666666666
B15_BIBL,2026-08-31 00:20:00,voltaje_promedio,124.2721052631579
B15_BIBL,2026-08-31 00:30:00,voltaje_promedio,123.96433333333334
B15_BIBL,2026-08-31 00:40:00,voltaje_promedio,123.86533333333334
B15_BIBL,2026-08-31 00:50:00,voltaje_promedio,124.1159649122807
B15_BIBL,2026-08-31 01:00:00,voltaje_promedio,124.2195
B15_BIBL,2026-08-31 01:10:00,voltaje_promedio,124.19859649122807
B15_BIBL,2026-08-31 01:20:00,voltaje_promedio,124.20483333333334
B15_BIBL,2026-08-31 01:30:00,voltaje_promedio,124.2065
B15_BIBL,2026-08-31 01:40:00,voltaje_promedio,124.26122807017543
B15_BIBL,2026-08-31 01:50:00,voltaje_promedio,124.33416666666668
B15_BIBL,2026-08-31 02:00:00,voltaje_promedio,124.298
B15_BIBL,2026-08-31 02:10:00,voltaje_promedio,124.35298245614034
B15_BIBL,2026-08-31 02:20:00,voltaje_promedio,124.36616666666666
B15_BIBL,2026-08-31 02:30:00,voltaje_promedio,124.36
B15_BIBL,2026-08-31 02:40:00,voltaje_promedio,124.37
B15_BIBL,2026-08-31 02:50:00,voltaje_promedio,124.4165
B15_BIBL,2026-08-31 03:00:00,voltaje_promedio,124.3395
B15_BIBL,2026-08-31 03:10:00,voltaje_promedio,124.3138596491228
B15_BIBL,2026-08-31 03:20:00,voltaje_promedio,124.2805
B15_BIBL,2026-08-31 03:30:00,voltaje_promedio,124.28666666666666
B15_BIBL,2026-08-31 03:40:00,voltaje_promedio,124.35263157894737
B15_BIBL,2026-08-31 03:50:00,voltaje_promedio,124.3075
B15_BIBL,2026-08-31 04:00:00,voltaje_promedio,124.19016666666668
B15_BIBL,2026-08-31 04:10:00,voltaje_promedio,124.21982456140351
B15_BIBL,2026-08-31 04:20:00,voltaje_promedio,124.21316666666668
B15_BIBL,2026-08-31 04:30:00,voltaje_promedio,124.152
B15_BIBL,2026-08-31 04:40:00,voltaje_promedio,124.02229166666666
B15_BIBL,2026-08-31 04:50:00,voltaje_promedio,123.8938888888889
B15_BIBL,2026-08-31 05:00:00,voltaje_promedio,123.8865
B15_BIBL,2026-08-31 05:10:00,voltaje_promedio,123.8101754385965
B15_BIBL,2026-08-31 05:20:00,voltaje_promedio,123.65416666666668
B15_BIBL,2026-08-31 05:30:00,voltaje_promedio,123.45016666666668
B15_BIBL,2026-08-31 05:40:00,voltaje_promedio,123.30964912280702
B15_BIBL,2026-08-31 05:50:00,voltaje_promedio,123.11916666666666
B15_BIBL,2026-08-31 06:00:00,voltaje_promedio,122.72133333333332
B15_BIBL,2026-08-31 06:10:00,voltaje_promedio,122.3177192982456
B15_BIBL,2026-08-31 06:20:00,voltaje_promedio,121.90366666666668
B15_BIBL,2026-08-31 06:30:00,voltaje_promedio,122.15516666666667
B15_BIBL,2026-08-31 06:40:00,voltaje_promedio,122.63210526315792
B15_BIBL,2026-08-31 06:50:00,voltaje_promedio,122.387
B15_BIBL,2026-08-31 07:00:00,voltaje_promedio,122.00316666666669
B15_BIBL,2026-08-31 07:10:00,voltaje_promedio,121.64508771929825
B15_BIBL,2026-08-31 07:20:00,voltaje_promedio,121.485
B15_BIBL,2026-08-31 07:30:00,voltaje_promedio,122.45157894736842
B15_BIBL,2026-08-31 07:40:00,voltaje_promedio,122.42583333333334
B15_BIBL,2026-08-31 07:50:00,voltaje_promedio,122.21929824561404
B15_BIBL,2026-08-31 08:00:00,voltaje_promedio,121.9561403508772
B15_BIBL,2026-08-31 08:10:00,voltaje_promedio,121.51283333333332
B15_BIBL,2026-08-31 08:20:00,voltaje_promedio,121.7945
B15_BIBL,2026-08-31 08:30:00,voltaje_promedio,122.51666666666668
B15_BIBL,2026-08-31 08:40:00,voltaje_promedio,122.36033333333332
B15_BIBL,2026-08-31 08:50:00,voltaje_promedio,122.301
B15_BIBL,2026-08-31 09:00:00,voltaje_promedio,122.36684210526316
B15_BIBL,2026-08-31 09:10:00,voltaje_promedio,122.37133333333334
B15_BIBL,2026-08-31 09:20:00,voltaje_promedio,122.1435
B15_BIBL,2026-08-31 09:30:00,voltaje_promedio,122.10175438596492
B15_BIBL,2026-08-31 09:40:00,voltaje_promedio,122.03416666666666
B15_BIBL,2026-08-31 09:50:00,voltaje_promedio,121.78966666666668
B15_BIBL,2026-08-31 10:00:00,voltaje_promedio,121.53684210526316
B15_BIBL,2026-08-31 10:10:00,voltaje_promedio,121.35233333333332
B15_BIBL,2026-08-31 10:20:00,voltaje_promedio,121.91083333333331
B15_BIBL,2026-08-31 10:30:00,voltaje_promedio,122.22315789473684
B15_BIBL,2026-08-31 10:40:00,voltaje_promedio,122.06133333333332
B15_BIBL,2026-08-31 10:50:00,voltaje_promedio,122.12166666666668
B15_BIBL,2026-08-31 11:00:00,voltaje_promedio,121.83333333333334
B15_BIBL,2026-08-31 11:10:00,voltaje_promedio,122.3615
B15_BIBL,2026-08-31 11:20:00,voltaje_promedio,123.94283333333333
B15_BIBL,2026-08-31 11:30:00,voltaje_promedio,124.0059649122807
B15_BIBL,2026-08-31 11:40:00,voltaje_promedio,124.00166666666668
B15_BIBL,2026-08-31 11:50:00,voltaje_promedio,124.01983333333332
B15_BIBL,2026-08-31 12:00:00,voltaje_promedio,124.05912280701754
B15_BIBL,2026-08-31 12:10:00,voltaje_promedio,123.87266666666667
B15_BIBL,2026-08-31 12:20:00,voltaje_promedio,123.88614035087718
B15_BIBL,2026-08-31 12:30:00,voltaje_promedio,123.94929824561405
B15_BIBL,2026-08-31 12:40:00,voltaje_promedio,124.09183333333333
B15_BIBL,2026-08-31 12:50:00,voltaje_promedio,124.02666666666669
B15_BIBL,2026-08-31 13:00:00,voltaje_promedio,124.0059649122807
B15_BIBL,2026-08-31 13:10:00,voltaje_promedio,124.045
B15_BIBL,2026-08-31 13:20:00,voltaje_promedio,124.044
B15_BIBL,2026-08-31 13:30:00,voltaje_promedio,123.21350877192984
B15_BIBL,2026-08-31 13:40:00,voltaje_promedio,122.636
B15_BIBL,2026-08-31 13:50:00,voltaje_promedio,122.72333333333331
B15_BIBL,2026-08-31 14:00:00,voltaje_promedio,122.65456140350877
B15_BIBL,2026-08-31 14:10:00,voltaje_promedio,122.46866666666668
B15_BIBL,2026-08-31 14:20:00,voltaje_promedio,122.33716666666666
B15_BIBL,2026-08-31 14:30:00,voltaje_promedio,122.45733333333332
B17_POLI,2026-08-29 14:30:00,voltaje_promedio,128.96216666666666
B17_POLI,2026-08-29 14:40:00,voltaje_promedio,128.67000000000002
B17_POLI,2026-08-29 14:50:00,voltaje_promedio,128.78824561403508
B17_POLI,2026-08-29 15:00:00,voltaje_promedio,128.952
B17_POLI,2026-08-29 15:10:00,voltaje_promedio,129.20543859649123
B17_POLI,2026-08-29 15:20:00,voltaje_promedio,129.203
B17_POLI,2026-08-29 15:30:00,voltaje_promedio,129.33499999999998
B17_POLI,2026-08-29 15:40:00,voltaje_promedio,129.3356140350877
B17_POLI,2026-08-29 15:50:00,voltaje_promedio,129.317
B17_POLI,2026-08-29 16:00:00,voltaje_promedio,128.89366666666666
B17_POLI,2026-08-29 16:10:00,voltaje_promedio,127.92719298245616
B17_POLI,2026-08-29 16:20:00,voltaje_promedio,128.01066666666665
B17_POLI,2026-08-29 16:30:00,voltaje_promedio,128.033
B17_POLI,2026-08-29 16:40:00,voltaje_promedio,128.0961403508772
B17_POLI,2026-08-29 16:50:00,voltaje_promedio,128.13883333333334
B17_POLI,2026-08-29 17:00:00,voltaje_promedio,128.22716666666665
B17_POLI,2026-08-29 17:10:00,voltaje_promedio,128.27263157894737
B17_POLI,2026-08-29 17:20:00,voltaje_promedio,128.278
B17_POLI,2026-08-29 17:30:00,voltaje_promedio,128.39947368421053
B17_POLI,2026-08-29 17:40:00,voltaje_promedio,128.45999999999998
B17_POLI,2026-08-29 17:50:00,voltaje_promedio,128.017
B17_POLI,2026-08-29 18:00:00,voltaje_promedio,127.95315789473683
B17_POLI,2026-08-29 18:10:00,voltaje_promedio,127.89849999999998
B17_POLI,2026-08-29 18:20:00,voltaje_promedio,127.87483333333331
B17_POLI,2026-08-29 18:30:00,voltaje_promedio,127.62859649122808
B17_POLI,2026-08-29 18:40:00,voltaje_promedio,127.66433333333336
B17_POLI,2026-08-29 18:50:00,voltaje_promedio,127.72316666666666
B17_POLI,2026-08-29 19:00:00,voltaje_promedio,127.829649122807
B17_POLI,2026-08-29 19:10:00,voltaje_promedio,127.84283333333332
B17_POLI,2026-08-29 19:20:00,voltaje_promedio,127.96183333333332
B17_POLI,2026-08-29 19:30:00,voltaje_promedio,128.08526315789473
B17_POLI,2026-08-29 19:40:00,voltaje_promedio,128.296
B17_POLI,2026-08-29 19:50:00,voltaje_promedio,128.2751851851852
B17_POLI,2026-08-29 20:00:00,voltaje_promedio,128.44983333333332
B17_POLI,2026-08-29 20:10:00,voltaje_promedio,128.45616666666666
B17_POLI,2026-08-29 20:20:00,voltaje_promedio,128.65894736842105
B17_POLI,2026-08-29 20:30:00,voltaje_promedio,128.75383333333335
B17_POLI,2026-08-29 20:40:00,voltaje_promedio,128.99616666666665
B17_POLI,2026-08-29 20:50:00,voltaje_promedio,129.06280701754386
B17_POLI,2026-08-29 21:00:00,voltaje_promedio,127.88783333333332
B17_POLI,2026-08-29 21:10:00,voltaje_promedio,128.11633333333333
B17_POLI,2026-08-29 21:20:00,voltaje_promedio,128.23666666666665
B17_POLI,2026-08-29 21:30:00,voltaje_promedio,128.3385
B17_POLI,2026-08-29 21:40:00,voltaje_promedio,128.37883333333335
B17_POLI,2026-08-29 21:50:00,voltaje_promedio,128.56736842105263
B17_POLI,2026-08-29 22:00:00,voltaje_promedio,128.73
